MLSNumber,Category,Status,Type,DOM,CDOM,ListDate,Agreement of Sale/Signed Lease Date,OffMarketDate,SettledDate,OriginalPrice,List Price,SoldPrice,StreetNumber,StreetDirection,StreetName,UnitNumber,City,State,Zip Code,County,MLSArea,Township,SchoolDistrict,Subdivision,ListAgentName,ListAgentCode,ListOfficeName,ListOfficeCode,ListOfficePhone,SellingAgent,SellingAgentCode,SellingOfficeName,SellingOfficeCode,SellingOfficePhone,SellerConcessionsAmount,FinalFinancing,FinalShortSale,FinalThirdPartyApproval,FinalBankOwned,TaxAnnualTotal,TaxYear,AcresTotal,LandUseCode,Ownership,Senior Community YN,Condo/Coop Assoc YN,HOA YN,One-TimeAssociationFee,AssociationFee,AssociationFeeFrequency,Age,InteriorSqFt,PropertyCondition,Bedrooms,BathsFull,BathsHalf,Design,Style,NumberofStories,FloorNumber,Basement YN,GarageSpaces,Fireplace YN,Laundry,Other Rooms,RoomCount,Central Air YN,Waterfront YN,New Construction YN,ModelName,AdditionalBankOwned,AdditionalThirdPartyApproval,AdditionalShortSale,BuyerBrokerCompensation,SubAgentCompensation,TransactionBrokerCompensation,OriginatingMLS,AboveGradeSqFt,BelowGradeSqFt,HomeBuilt,BasementFootprintPct,BasementFinishedPct 
MDHR261156,RES,Closed,,0,0,7/4/21,7/5/21 0:00,7/30/21,7/28/21,"$450,000 ","$470,000 ","$465,000 ",1302,,Delphi,,Bel Air,MD,21014,HARFORDMD,,,,AMYCLAE ESTATES,Terry A Berkeridge,87552,"Advance Realty Bel Air, Inc.",AVNR4,(410) 515-1700,Amanda Shipley,3058377,Cummings & Co. Realtors,CCRL7,(410) 823-0033,,FHA,StandardSale,StandardSale,StandardSale,3843,2020,0.19,110,FeeSimple,No,No,Yes,Annually,250,Annually,1992,2240,,4,2,2,Three,Colonial,"Lower1,Main,Upper1",,Yes,2,,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,2.5,,BRIGHT,1725,515,,,
MDHR2000170,RES,Closed,,7,7,6/16/21,6/22/21 0:00,8/5/21,8/5/21,"$365,000 ","$365,000 ","$373,000 ",60,,Paradise,,Aberdeen,MD,21001,HARFORDMD,,,,ABERDEEN,Alfred W Peteraf Jr.,83540,Integrity Real Estate,RMAX24,(410) 287-8080,Linda L Welsh,25296,CENTURY 21 The Real Estate Centre,CREC4,(410) 272-4800,,VA,StandardSale,StandardSale,StandardSale,4637,2020,0.5,110,FeeSimple,No,No,No,,,,1954,2385,VeryGood,4,2,1,Three,CapeCod,"Lower1,Main,Upper1",,Yes,1,Yes,BsmtLaundry,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,2.5,,BRIGHT,2385,0,VeryGood,,
MDHR261324,RES,Closed,,3,3,6/17/21,6/20/21 0:00,7/8/21,7/8/21,"$350,000 ","$350,000 ","$405,000 ",309,N,Shamrock,,Bel Air,MD,21014,HARFORDMD,,,,HARFORD COMMONS,Joseph M Farinetti,3052295,"Black Dog Realty, LLC",BDRLTY1,(443) 550-1455,Betty Shock,3082807,"EXP Realty, LLC",EXXP1,(888) 860-7369,,Cash,StandardSale,StandardSale,StandardSale,3485,2020,0.21,110,FeeSimple,No,No,No,,,,1971,2008,Excellent,4,2,,Two,SplitFoyer,"Lower1,Main,Upper1",,Yes,,,LowFlrLndry,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,0,,BRIGHT,1108,900,Excellent,,
MDHR261302,RES,Closed,,9,9,6/19/21,6/27/21 0:00,7/28/21,7/28/21,"$393,500 ","$393,500 ","$400,000 ",702,,Edgehill,,Bel Air,MD,21014,HARFORDMD,,,,HATHAWAY AT BEL AIR,Karen R Hilton,3114044,Berkshire Hathaway HomeServices PenFed Realty,PFED11,(410) 515-5300,Gregory Lew,3302747,"EXP Realty, LLC",EXXP5,(888) 860-7369,"$3,000 ",Conventional,StandardSale,StandardSale,StandardSale,4203,2020,0.3,110,FeeSimple,No,No,No,,,,1972,2210,VeryGood,3,2,1,Two,SplitFoyer,"Lower1,Main",2,Yes,1,Yes,"BsmtLaundry,Hookup",,12,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,0,,BRIGHT,1350,860,VeryGood,,
MDHR2000152,RES,Closed,,14,14,6/16/21,6/29/21 0:00,8/3/21,7/30/21,"$199,900 ","$199,900 ","$215,000 ",16,,New County,,Aberdeen,MD,21001,HARFORDMD,,,,OSBORN TRACK,James F Ferguson,3023693,EXIT Preferred Realty LLC,EPRL1,(410) 670-9100,Tyanna Hightower Smith,3290607,Mims Realty Group,MIMS1,(410) 925-9554,,FHA,StandardSale,StandardSale,StandardSale,1953,2020,0.18,110,FeeSimple,No,No,No,,,,1917,1168,,3,2,,Three,Colonial,"Lower1,Main,Upper1",,Yes,,No,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,2.5,,BRIGHT,1168,0,,,
MDHR2000130,RES,Closed,,4,4,7/5/21,7/14/21 0:00,8/7/21,8/6/21,"$289,755 ","$289,755 ","$295,000 ",2958,,Harrogate,,Abingdon,MD,21009,HARFORDMD,,,,BOX HILL & BOX HILL NORTH,Daniel M Chanteloup,37163,"Long & Foster Real Estate, Inc.",LNG55,(410) 544-4000,Maulik B Dave,3052297,"Fathom Realty MD, LLC.",FHOM1,(410) 874-8111,,FHA,StandardSale,StandardSale,StandardSale,2684,2020,0.2,110,FeeSimple,No,No,Yes,Quarterly,60,Quarterly,1983,1934,VeryGood,4,2,,Two,SplitFoyer,"Lower1,Main",,Yes,,Yes,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,2.5,,BRIGHT,1084,850,VeryGood,,
MDHR2000148,RES,Closed,,2,2,6/16/21,6/17/21 0:00,8/13/21,8/13/21,"$899,900 ","$960,000 ","$955,000 ",2403,,Trinity,,Fallston,MD,21047,HARFORDMD,,,,WILLOW VALE FARMS,Robert J Breeden,3024062,Berkshire Hathaway HomeServices Homesale Realty,HOMESALE034,(410) 583-0400,Andrew D Schweigman,3098376,"Douglas Realty, LLC",DOGR1,(410) 255-3690,,Conventional,StandardSale,StandardSale,StandardSale,6954,2020,2.2,110,FeeSimple,No,No,Yes,Quarterly,150,Quarterly,2005,4984,Excellent,5,5,2,Three,Colonial,"Lower1,Main,Upper1",,Yes,3,Yes,MainFlrLndry,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,0,,BRIGHT,4984,0,Excellent,,
MDHR2000156,RES,Closed,,11,70,6/16/21,6/24/21 0:00,8/17/21,8/6/21,"$269,800 ","$275,000 ","$275,000 ",414,,Dawn,,Aberdeen,MD,21001,HARFORDMD,,,,HILLSIDE,Ana Lucia Ron,66872,"ANR Realty, LLC",ANRR1,(877) 328-4400,Barbara A Prichard,65113,Samson Properties,SAMP13,(240) 630-8689,"$5,000 ",Conventional,StandardSale,StandardSale,StandardSale,2901,2020,0.17,110,FeeSimple,No,No,No,,,,1983,1600,,4,1,1,Three,SplitLevel,"Lower1,Main,Upper1",,Yes,,Yes,"BsmtLaundry,DryerInUnit,WasherInUnit",,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,0,,BRIGHT,1600,0,,,
MDHR2000146,RES,Closed,,13,13,6/16/21,6/28/21 0:00,8/3/21,8/3/21,"$550,000 ","$550,000 ","$550,000 ",628,E,Wheel,,Bel Air,MD,21015,HARFORDMD,,,,BEL AIR,Ronald L Sullivan,113785,Coldwell Banker Realty,CBRB42,(410) 515-2000,James T Weiskerger,77890,Next Step Realty,NXSR1,(443) 901-2200,,FHA,StandardSale,StandardSale,StandardSale,4484,2020,1.31,110,FeeSimple,No,No,No,,,,1998,3150,Excellent,3,2,2,Three,Contemporary,"Lower1,Main,Upper1",,Yes,2,Yes,MainFlrLndry,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,2.5,,BRIGHT,2700,450,Excellent,,
MDHR2000138,RES,Closed,,4,4,6/22/21,6/25/21 0:00,7/29/21,7/28/21,"$550,000 ","$565,000 ","$565,000 ",803,,Briergreen,,Bel Air,MD,21015,HARFORDMD,,,,BRIERHILL ESTATES,Cynthia Biasello,3028815,Garceau Realty,GARC1,(410) 803-0714,Bryan Carnaggio,3279005,Redfin Corp,REFC4,(410) 202-8454,,Conventional,StandardSale,StandardSale,StandardSale,4818,2020,0.32,110,FeeSimple,No,No,Yes,Annually,120,Annually,2000,3944,VeryGood,4,3,1,Three,Colonial,"Lower1,Main,Upper1",,Yes,2,Yes,UpprFlrLndry,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,2.5,,BRIGHT,2944,1000,VeryGood,,
MDHR2000126,RES,Closed,,12,12,6/18/21,6/29/21 0:00,8/17/21,8/13/21,"$385,000 ","$375,000 ","$385,000 ",2311,,Creswell,,Bel Air,MD,21015,HARFORDMD,,,,BEL AIR,Laura M Dernoga,3046574,RE/MAX First Choice,RXFC1,(410) 391-6900,Patricia C Weaver,57819,"Weaver Realty, LLC",WEAV1,(410) 342-2205,,Conventional,StandardSale,StandardSale,StandardSale,2398,2020,1.3,110,FeeSimple,No,No,No,,,,1930,1608,Excellent,4,2,,ThreeandaHalf,Colonial,"Lower1,Main,Upper1,Upper2",,Yes,,,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,0,,BRIGHT,1608,0,Excellent,,
MDHR2000134,RES,Closed,,25,25,6/19/21,7/13/21 0:00,8/4/21,8/4/21,"$499,900 ","$449,900 ","$455,511 ",1511,,Ryan,,Fallston,MD,21047,HARFORDMD,,,,NONE AVAILABLE,Dawn R Adamiak,3098289,"Advance Realty, Inc.",AVNR3,(410) 256-8700,Kimberly B Solloway,55493,"Douglas Realty, LLC",DOGR1,(410) 255-3690,,Conventional,StandardSale,StandardSale,StandardSale,3399,2020,0.63,110,FeeSimple,No,No,No,,,,1961,2309,Good,3,2,1,One,Rancher,"Lower1,Main",,Yes,,Yes,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2,2,,BRIGHT,1809,500,Good,,
MDHR261070,RES,Closed,,6,6,6/17/21,6/22/21 0:00,7/23/21,7/22/21,"$479,000 ","$479,000 ","$520,000 ",907,,Delray,,Forest Hill,MD,21050,HARFORDMD,,,,FOREST LAKE,Georgeanna S Garceau,29330,Garceau Realty,GARC1,(410) 803-0714,Joseph Norman,3087896,Keller Williams Gateway LLC,KWGW1,(443) 318-8800,,Conventional,StandardSale,StandardSale,StandardSale,4068,2020,0.25,110,FeeSimple,No,No,Yes,Annually,80,Annually,1992,2132,Excellent,4,2,1,Three,Colonial,"Lower1,Main,Upper1",,Yes,2,Yes,"DryerInUnit,HasLaundry,UpprFlrLndry,WasherInUnit",,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,2.5,,BRIGHT,2132,0,Excellent,,
MDHR261248,RES,Closed,,5,5,6/15/21,6/20/21 0:00,8/16/21,8/13/21,"$475,000 ","$475,000 ","$475,000 ",4468,,Flintville,,Whiteford,MD,21160,HARFORDMD,,,,WHITEFORD,Monti D Joines,134269,Berkshire Hathaway HomeServices Homesale Realty,HOMESALE039,(410) 697-8100,Lee R. Tessier,132177,"EXP Realty, LLC",EXXP1,(888) 860-7369,"$2,500 ",FHA,StandardSale,StandardSale,StandardSale,3858,2020,5.26,110,FeeSimple,No,No,No,,,,1969,2967,Good,4,3,2,OneandaHalf,Rancher,"Lower1,Main,Upper1",,Yes,12,No,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,0,,BRIGHT,2067,900,Good,,
MDHR261336,RES,Closed,,5,5,6/19/21,6/23/21 0:00,7/30/21,7/30/21,"$389,900 ","$389,900 ","$422,500 ",1105,,Oak Ridge,,Bel Air,MD,21014,HARFORDMD,,,,OAK RIDGE,Christine M Daffron,3046422,Cummings & Co Realtors,CCRL8,(410) 823-0033,Adam Michael Thatcher,3316592,Compass,COMPS10,(410) 886-7342,,Conventional,StandardSale,StandardSale,StandardSale,3389,2020,0.31,110,FeeSimple,No,No,No,,,,1984,2124,Excellent,3,2,1,Three,Colonial,"Lower1,Main,Upper1",,Yes,,Yes,BsmtLaundry,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,2.5,,BRIGHT,1764,360,Excellent,,
MDHR2000124,RES,Closed,,3,3,6/26/21,6/28/21 0:00,8/21/21,8/18/21,"$465,000 ","$465,000 ","$492,750 ",3208,,Holly Knoll,,Abingdon,MD,21009,HARFORDMD,,,,WOODLAND RUN,Marge A McCreesh,26978,"EXP Realty, LLC",EXXP5,(888) 860-7369,Michelle Labanowski,3032374,Cummings & Co Realtors,CCRL8,(410) 823-0033,,Conventional,StandardSale,StandardSale,StandardSale,3908,2020,0.28,110,FeeSimple,No,No,Yes,SemiAnnually,100,SemiAnnually,1993,3112,,4,3,1,Three,Colonial,"Lower1,Main,Upper1",,Yes,2,,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,1,,BRIGHT,2362,750,,,
MDHR259684,RES,Closed,,5,5,6/17/21,6/20/21 0:00,8/7/21,8/6/21,"$550,000 ","$550,000 ","$574,000 ",1810,,Bayonne,,Bel Air,MD,21015,HARFORDMD,,,,KINGS CHARTER,Denise Kenney,3017552,American Premier Realty,KWAM1,(443) 512-0090,Tracey Walker,3026809,American Premier Realty,KWAM1,(443) 512-0090,,Conventional,StandardSale,StandardSale,StandardSale,4852,2020,0.27,110,FeeSimple,No,No,Yes,Annually,124.5,Annually,1995,3876,VeryGood,4,3,1,Three,Colonial,"Lower1,Main,Upper1",,Yes,2,Yes,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,2.5,,BRIGHT,2676,1200,VeryGood,,
MDHR2000114,RES,Closed,,4,4,6/24/21,6/28/21 0:00,8/4/21,8/3/21,"$499,990 ","$535,000 ","$564,000 ",3226,,Canterbury,,Fallston,MD,21047,HARFORDMD,,,,HUNTINGTON,Kathleen F Beadell,26172,"Long & Foster Real Estate, Inc.",LNG106,(410) 453-0500,Janice Ridgardo,3224307,Keller Williams Flagship of Maryland,KWF1,(410) 729-7700,"$5,000 ",Cash,StandardSale,StandardSale,StandardSale,4829,2020,1.28,110,FeeSimple,No,No,No,,,,1970,2692,Excellent,3,2,1,Three,Colonial,"Lower1,Main,Upper1",,Yes,2,Yes,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,2.5,,BRIGHT,2092,600,Excellent,,
MDHR2000100,RES,Closed,,3,3,7/1/21,7/4/21 0:00,8/6/21,8/6/21,"$399,000 ","$399,000 ","$420,000 ",853,,Rome,,Bel Air,MD,21015,HARFORDMD,,,,HAROLD HEIGHTS,Megan A Fielder,3099870,Cummings & Co Realtors,CCRL8,(410) 823-0033,Heather A Schafer Adkins,34153,"Long & Foster Real Estate, Inc.",LNG61,(410) 879-8080,"$1,000 ",Conventional,StandardSale,StandardSale,StandardSale,3930,2020,0.72,110,FeeSimple,No,No,No,,,,1978,2500,VeryGood,4,2,1,Two,SplitFoyer,"Lower1,Main,Upper1",,Yes,2,Yes,,,,No,No,No,,StandardSale,StandardSale,StandardSale,2.5,2.5,,BRIGHT,1500,1000,VeryGood,,
MDHR260634,RES,Closed,,0,0,6/15/21,3/24/21 0:00,6/15/21,5/4/21,"$665,900 ","$665,900 ","$665,900 ",4059,,Grier Nursery,,Forest Hill,MD,21050,HARFORDMD,,,,NONE AVAILABLE,Non Member,12345,Non Subscribing Office,NON1,(844) 552-7444,Randy Pomfrey,128619,Cummings & Co. Realtors,CCRL6,(410) 823-0033,,Conventional,StandardSale,StandardSale,StandardSale,5000,2021,2.01,,FeeSimple,No,No,No,,,,2021,3000,,4,3,1,Three,Other,"Lower1,Main,Upper1",,Yes,2,,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2,2,,BRIGHT,3000,,,,
MDHR260862,RES,Closed,,1,1,6/15/21,6/15/21 0:00,10/17/21,10/13/21,"$485,000 ","$509,999 ","$492,500 ",509,,Gander,,Joppa,MD,21085,HARFORDMD,,,,GOOSE POND ESTATES,Tawonna Melton,3323521,United Real Estate Executive,UNIRE1,(833) 999-8733,Michelle L Delk,3004529,"Turnock Real Est. Services, Inc.",TURN1,(410) 644-8360,"$7,500 ",FHA,StandardSale,StandardSale,StandardSale,4281,2021,0.51,110,FeeSimple,No,No,Yes,Annually,360,Annually,2006,2856,Good,4,2,1,Three,Colonial,"Main,Upper1",,Yes,2,Yes,MainFlrLndry,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,0,,BRIGHT,2856,0,Good,,
MDHR2000098,RES,Closed,,4,4,7/6/21,7/9/21 0:00,8/20/21,8/20/21,"$394,900 ","$394,900 ","$417,500 ",1535,,Cedarwood,,Bel Air,MD,21014,HARFORDMD,,,,CEDARWOOD,Bethanie M Fincato,120064,Cummings & Co. Realtors,CCRL6,(410) 823-0033,Anne Perrone,153773,"Long & Foster Real Estate, Inc.",LNG169,(410) 879-0900,,Conventional,StandardSale,StandardSale,StandardSale,2989,2020,0.18,110,FeeSimple,No,No,Yes,Annually,37,Annually,1973,1742,,3,2,1,Three,Colonial,"Lower1,Main,Upper1",,Yes,,,BsmtLaundry,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,0,,BRIGHT,1742,0,,,
MDHR2000088,RES,Closed,,6,6,6/18/21,6/23/21 0:00,8/3/21,7/27/21,"$375,000 ","$375,000 ","$375,000 ",1201,,Springwood,,Fallston,MD,21047,HARFORDMD,,,,JOPPA HILLS,Robert Bollack,3099758,Cummings & Co Realtors,CCRL8,(410) 823-0033,Melanie Breeden,3115068,Coldwell Banker Realty,CBRB42,(410) 515-2000,"$9,000 ",Conventional,StandardSale,StandardSale,StandardSale,3612,2020,0.73,110,FeeSimple,No,No,No,,,,1965,2432,VeryGood,3,2,0,Three,Contemporary,"Lower1,Main,Upper1",,Yes,2,,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,1,,BRIGHT,1959,473,VeryGood,,
MDHR260176,RES,Closed,,6,6,6/18/21,7/21/21 0:00,9/15/21,9/14/21,"$339,000 ","$339,000 ","$350,000 ",918,,Hookers Mill,,Abingdon,MD,21009,HARFORDMD,,,,BYNUM OVERLOOK,Daniel R Perticone,3030270,"Perticone Properties, Inc.",PERTP1,(443) 461-5259,Daniel R Perticone,3030270,"Perticone Properties, Inc.",PERTP1,(443) 461-5259,,VA,StandardSale,StandardSale,StandardSale,2998,2020,0.25,110,FeeSimple,No,No,Yes,Annually,188,Annually,1992,2340,Excellent,3,2,1,Three,Colonial,"Lower1,Main,Upper1",,Yes,1,Yes,UpprFlrLndry,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,0,,BRIGHT,1584,756,Excellent,,
MDHR261344,RES,Closed,,110,110,6/18/21,10/12/21 0:00,12/9/21,12/9/21,"$230,000 ","$249,995 ","$250,000 ",394,,Stratford,,Aberdeen,MD,21001,HARFORDMD,,,,HILLSDALE 5/46,Wilbur C Tolbert,24031,Coldwell Banker Realty,CBRB44,(410) 740-7100,Randy Pomfrey,128619,Cummings & Co. Realtors,CCRL12,(410) 823-0033,"$1,000 ",FHA203b,StandardSale,StandardSale,StandardSale,2610,2021,0.13,110,FeeSimple,No,No,No,,,,1985,1304,Good,3,1,1,Two,Colonial,"Main,Upper1",,No,,No,MainFlrLndry,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,1,,BRIGHT,1304,0,Good,,
MDHR261340,RES,Closed,,2,2,6/16/21,6/17/21 0:00,7/29/21,7/29/21,"$475,000 ","$475,000 ","$475,000 ",316,,Seattle Slew,,Havre De Grace,MD,21078,HARFORDMD,,,,BULLE ROCK,Michelle M Kahl,149848,Coldwell Banker Realty,CBRB42,(410) 515-2000,Kelli Shockey,3224629,"EXP Realty, LLC",EXXP1,(888) 860-7369,,Cash,StandardSale,StandardSale,StandardSale,5559,2020,0.15,110,FeeSimple,No,No,Yes,Monthly,353,Monthly,2005,3094,Excellent,4,3,,Three,Contemporary,"Lower1,Main,Upper1",,Yes,2,Yes,MainFlrLndry,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,2.5,,BRIGHT,1794,1300,Excellent,,
MDHR261334,RES,Closed,,12,12,6/14/21,6/23/21 0:00,7/22/21,7/22/21,"$187,500 ","$190,000 ","$200,000 ",520,,Bonnie,,Aberdeen,MD,21001,HARFORDMD,,,,BONNIE BRAE MANOR,Norman P Wehner,8568,"Real-Trust-Associates, LLC.",RTAS1,(410) 287-1260,Cheryl L Youngbar,3111789,Berkshire Hathaway HomeServices Homesale Realty,HOMESALE033,(410) 561-0044,,Conventional,StandardSale,StandardSale,StandardSale,1918,2020,0.11,110,FeeSimple,No,No,No,,,,1962,956,,3,1,,One,Rancher,Main,,No,,,"DryerInUnit,MainFlrLndry,WasherInUnit",,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.25,2.25,,BRIGHT,956,0,,,
MDHR261056,RES,Closed,,5,5,6/14/21,6/18/21 0:00,7/13/21,7/13/21,"$499,950 ","$499,950 ","$500,000 ",105,,Branch Brook,,Bel Air,MD,21014,HARFORDMD,,,,EAST VALLEY OAKS,Eric G Chamish,3056002,"Black Dog Realty, LLC",BDRLTY1,(443) 550-1455,Patricia A Lorek,26458,Coldwell Banker Realty,CBRB2,(410) 931-9000,,Conventional,StandardSale,StandardSale,StandardSale,4406,2020,0.18,110,FeeSimple,No,No,Yes,Monthly,58.33,Monthly,2007,3304,Excellent,4,2,1,Three,Colonial,"Lower1,Main,Upper1",,Yes,2,Yes,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,0,,BRIGHT,2304,1000,Excellent,,
MDHR260384,RES,Closed,,34,34,6/30/21,8/3/21 0:00,9/29/21,9/29/21,"$400,000 ","$365,000 ","$375,000 ",919,,Jackson,,Bel Air,MD,21014,HARFORDMD,,,,BRADFORD VILLAGE,Denise M Diana,25293,"Weichert, Realtors - Diana Realty",WEID1,(410) 893-1200,Beverley B Smith,99379,American Premier Realty,KWAM1,(443) 512-0090,"$12,600 ",FHA,StandardSale,StandardSale,StandardSale,3536,2021,0.21,110,FeeSimple,No,No,Yes,Annually,240,Annually,1975,1584,VeryGood,4,2,1,Two,Colonial,"Lower1,Main,Upper1",,Yes,1,No,MainFlrLndry,,5,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,2.5,,BRIGHT,1584,0,VeryGood,,
MDHR261230,RES,Closed,,5,5,6/17/21,6/20/21 0:00,7/6/21,7/6/21,"$397,775 ","$397,775 ","$397,775 ",3604,,Duxbury,,Jarrettsville,MD,21084,HARFORDMD,,,,CHADWICK,Joanna Lynn Dallam,3281067,"O'Conor, Mooney & Fitzgerald",OCON3,(410) 683-8800,Michael Hauer,3316427,Redfin Corp,REFC4,(410) 202-8454,,Cash,StandardSale,StandardSale,StandardSale,3138,2020,1.53,110,FeeSimple,No,No,No,,,,1974,1695,VeryGood,3,3,,Two,Bilevel,"Lower1,Main",,No,1,,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,2.5,,BRIGHT,1695,,VeryGood,,
MDHR261306,RES,Closed,,5,5,6/17/21,6/21/21 0:00,7/20/21,7/19/21,"$370,000 ","$370,000 ","$410,000 ",1705,,Wildwood,,Fallston,MD,21047,HARFORDMD,,,,WILDWOOD,Mark B Althoff,3111884,Berkshire Hathaway HomeServices PenFed Realty,PFED11,(410) 515-5300,Carla Banack,3063142,Cummings & Co Realtors,CCRL8,(410) 823-0033,,Cash,StandardSale,StandardSale,StandardSale,2989,2020,0.72,110,FeeSimple,No,No,No,,,,1966,2044,,3,1,1,Two,Rancher,"Lower1,Main",,Yes,,Yes,BsmtLaundry,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.25,2.25,,BRIGHT,1144,900,,,
MDHR261304,RES,Closed,,5,5,6/13/21,6/17/21 0:00,7/17/21,7/15/21,"$629,900 ","$629,900 ","$640,000 ",4203,,Norrisville,,White Hall,MD,21161,HARFORDMD,,,,LD ISENNOCK S E,Bradley D Snouffer,3029360,"American Eagle Realty, INC",AEAG2,(717) 515-4903,Daniel David Fischbach,3230084,"Streett Hopkins Real Estate, LLC",HHC1,(410) 879-7466,,Conventional,StandardSale,StandardSale,StandardSale,3992,2020,10.24,,FeeSimple,No,No,No,,,,1982,3080,Excellent,5,3,0,OneandaHalf,CapeCod,"Lower1,Main,Upper1",,Yes,2,Yes,"LowFlrLndry,MainFlrLndry",,7,Yes,No,No,,StandardSale,StandardSale,StandardSale,2,0,,BRIGHT,1848,1232,Excellent,100,100
MDHR261120,RES,Closed,,2,2,6/17/21,6/18/21 0:00,8/8/21,8/6/21,"$380,000 ","$380,000 ","$373,000 ",810,,Rock Spring,,Bel Air,MD,21014,HARFORDMD,,,,BEL AIR,Tracy Vasquez,3098475,RE/MAX One,RMXO3,(443) 295-6123,Rebecca P Eldringhoff,50728,ExecuHome Realty,EXER1,(443) 632-3000,,Conventional,StandardSale,StandardSale,StandardSale,2850,2020,0.48,110,FeeSimple,No,No,No,,,,1940,2739,,3,2,,Three,CapeCod,"Lower1,Main,Upper1",,Yes,2,,,,,No,No,No,,StandardSale,StandardSale,StandardSale,2.5,0,,BRIGHT,2028,711,,,
MDHR261258,RES,Closed,,1,7,6/12/21,6/24/21 0:00,8/5/21,8/4/21,"$679,880 ","$679,880 ","$680,000 ",206,,Bodington,,Bel Air,MD,21014,HARFORDMD,,,,PARSONS RIDGE,Elizabeth Atwood,3024476,Krauss Real  Property Brokerage,KRPB1,(410) 329-9898,Andrew Undem,3043171,Berkshire Hathaway HomeServices Homesale Realty,HOMESALE041,(410) 814-2400,"$1,000 ",Conventional,StandardSale,StandardSale,StandardSale,6732,2020,0.63,110,FeeSimple,No,No,Yes,SemiAnnually,400,SemiAnnually,1988,4770,,5,4,1,Three,"Georgian,Traditional","Lower1,Main,Upper1",,Yes,3,Yes,MainFlrLndry,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,0,,BRIGHT,3570,1200,,,
MDHR261100,RES,Closed,,4,4,6/12/21,6/15/21 0:00,8/19/21,8/18/21,"$275,000 ","$275,000 ","$275,000 ",508,,Haverhill,,Joppa,MD,21085,HARFORDMD,,,,FOSTER BRANCH,Diane M Mahaffey,25756,"Keller Williams American Premier Realty, LLC",KWAM1,(443) 512-0090,Kimberly R Fennoy,68597,"Elite Realty Services, LLC",ERKM1,(410) 521-6683,,Conventional,StandardSale,StandardSale,StandardSale,2551,2020,0.21,110,FeeSimple,No,No,Yes,Annually,100,Annually,1968,2072,,5,3,,Two,SplitFoyer,"Lower1,Main",,No,1,Yes,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,0,,BRIGHT,1292,780,,,
MDHR261082,RES,Closed,,5,5,6/16/21,6/20/21 0:00,7/21/21,7/21/21,"$475,000 ","$475,000 ","$475,000 ",1001,,Norwich,,Abingdon,MD,21009,HARFORDMD,,,,COKESBURY MANOR,Siw Armstrong,3026213,"Long & Foster Real Estate, Inc.",LNG169,(410) 879-0900,Shanair Johnson,3106870,"EXP Realty, LLC",EXXP1,(888) 860-7369,,FHA,StandardSale,StandardSale,StandardSale,3692,2020,0.21,110,FeeSimple,No,No,Yes,Annually,275,Annually,2005,2658,,4,2,1,Three,Colonial,"Lower1,Main,Upper1",,Yes,2,Yes,UpprFlrLndry,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,2.5,,BRIGHT,2658,0,,,
